"X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
143467,1,0.281595841,43,1,1062,NA,7,0,0,0,0
128521,1,0.009785633,78,0,9,NA,2,0,0,0,NA
138711,1,0.891015569,25,1,1.621285418,1446,6,0,1,0,0
27173,1,0.953413392,78,0,0.647700418,5500,17,0,2,0,0
15465,1,0.9999999,32,1,0.446166621,7225,6,0,0,0,1
127851,1,0.029089306,55,0,0.728813559,5250,10,0,2,0,2
13794,1,0.274699204,50,2,0.12637028,3283,7,1,0,0,0
81812,1,0.535689375,76,0,0.075219197,6500,7,0,0,0,0
37999,1,1.180699731,61,2,1235,NA,6,3,1,2,0
74133,1,0.048878042,35,2,0.097580484,5000,6,0,0,0,0
126465,1,0.032858043,57,1,0.576308367,3190,18,0,2,0,0
84124,1,0.88611121,52,3,0.559488102,5000,8,0,2,0,4
120611,1,0.788525125,78,3,0.953835474,2880,12,3,1,1,0
116403,1,0.99240076,50,2,0.424242424,3200,6,2,0,2,3
46428,1,0.885257895,51,1,0.512429566,3016,6,1,0,3,1
50047,1,0.9999999,51,1,0.615943225,6058,8,0,2,1,0
146202,1,0.184198001,35,1,977,0,4,0,1,0,2
7073,1,0.867806442,52,2,0.5936016,4000,7,1,2,0,2
55862,1,0.9999999,32,0,0.022998296,2347,0,0,0,0,0
149842,1,0.009087605,54,0,1.061505644,11250,12,0,4,0,0
67453,1,1.601328904,55,1,0.135104256,3500,2,0,0,0,1
37098,1,0.886030296,28,2,1.490848586,600,6,1,0,0,0
91644,1,0.9999999,43,2,4779,NA,8,0,1,0,0
134020,1,1.01998002,47,2,722,NA,9,0,0,0,0
61540,1,0.188407008,53,0,0.160139977,6000,8,1,1,0,0
4299,1,0.976804639,48,1,0.231628454,1700,2,3,0,0,0
99870,1,1.450090744,45,3,0.065263158,1424,3,1,0,0,0
115095,1,0.9999999,40,0,0,4300,0,1,0,0,1
801,1,0.962946947,50,0,0.68127587,4106,8,0,1,1,0
7222,1,0.9999999,29,0,494,0,2,0,0,0,0
137965,1,0.635484788,73,1,0.672546196,8333,13,4,4,0,0
95184,1,0.885410514,49,4,0.386295929,12083,15,0,2,0,2
34270,1,0.75756061,40,3,0.524241933,6166,8,2,2,2,1
149898,1,1.019966722,41,1,1456,NA,4,0,1,0,0
88280,1,0.915582442,70,0,0.75788761,7384,18,0,3,0,0
83341,1,0.016017375,59,1,0.241189703,4000,10,0,1,0,0
63866,1,0.477177221,60,0,687,NA,2,0,1,0,0
73192,1,0.861961274,42,0,0.106588197,6116,4,0,0,0,2
132560,1,0,24,0,571,NA,7,0,0,0,0
146151,1,1.001451496,53,6,0.604779096,5816,9,0,1,1,0
121012,1,0.327390217,46,0,0.451274363,2000,6,0,0,0,2
63561,1,0.566691357,45,2,0.758058739,5583,8,0,2,0,1
96062,1,0.419343566,59,0,0.301484388,5860,12,0,1,0,0
15787,1,0.936668937,54,1,0.46865752,3716,12,0,1,0,0
103469,1,1.261337433,34,3,0.179850125,1200,4,1,0,0,0
43100,1,0.313764072,59,1,0.22195646,24666,11,1,1,0,0
59395,1,0.553778152,37,0,0.019583229,3982,1,2,0,1,2
50027,1,0.397057615,50,2,0.227150175,7417,10,0,0,1,2
114025,1,0.701195219,34,1,0.059443394,3700,3,3,0,0,3
128237,1,0.907388766,72,1,0.558452847,2300,6,1,2,0,0
35398,1,0.814837033,60,0,5857,1,10,0,7,0,0
39515,1,0,38,0,0.114563631,3700,2,0,0,0,3
8898,1,0.071114838,46,0,0.395168387,12500,16,0,3,0,0
94932,1,0.941058941,39,1,0.119104542,4600,7,4,0,2,2
851,1,0.71976008,47,0,64,NA,2,2,0,0,0
139592,1,0.9999999,61,1,2598,NA,2,4,1,1,0
32599,1,0.334184379,65,0,0.348245614,4559,9,0,2,0,0
100750,1,0.191577578,29,0,0.521976909,4936,9,0,2,0,2
9520,1,0.68647443,64,0,4653,NA,8,1,2,1,NA
33622,1,0.498646374,61,0,0.215338603,4680,13,1,0,0,0
96280,1,0,65,0,0.434385382,1203,6,0,0,0,0
146088,1,0.830632561,43,1,0.835431518,6592,20,0,1,0,0
93578,1,0.175920017,40,0,0.170953991,6802,8,0,1,0,0
117270,1,0.285088431,37,0,0.093381324,5000,4,0,0,1,2
73822,1,0.382022472,24,0,0.15855181,800,2,1,0,0,0
115963,1,0.660654608,55,0,0.628605914,8284,16,0,2,0,1
97094,1,0.172375976,43,1,0.277226689,9576,8,0,1,0,2
86942,1,0.922155689,59,2,1967,NA,5,2,1,1,0
62450,1,0.675929339,67,0,0.801082365,7575,14,0,2,0,0
6929,1,0,51,0,0.301184433,6500,8,0,1,0,2
135317,1,0.769761691,51,1,0.534883721,6750,10,0,2,3,2
118539,1,0.018650638,56,0,1.115730025,10800,8,0,5,0,0
48495,1,0.873860629,55,0,3953,NA,11,0,2,0,NA
68343,1,0.982131461,37,0,0.326033137,5250,11,0,1,0,2
120396,1,0.97015207,49,0,8.632302405,581,14,0,2,0,0
24591,1,1.030881017,29,4,0.450211457,2600,6,4,0,1,0
127720,1,1.984732824,42,1,0.104536489,6083,2,1,0,1,4
63313,1,0.9999999,43,0,24,NA,0,2,0,0,0
24131,1,0.9999999,41,1,0.481279369,6596,9,1,1,0,2
3352,1,0.563819824,39,3,0.181116983,7000,15,1,0,1,2
57937,1,0.686832417,46,0,0.413457873,10491,9,0,2,0,2
145376,1,1.005228758,39,6,0.241072797,6524,14,1,2,0,2
98583,1,0.93367185,44,3,0.26510213,2300,6,1,0,0,2
123221,1,1.066386723,46,3,0.115073788,5691,7,2,0,1,2
34453,1,0.9999999,33,0,0.0019995,4000,0,0,0,0,0
29834,1,0.783212454,55,2,0.15574754,4166,7,0,0,0,0
117681,1,0.501188696,31,0,0.152967147,7700,17,0,0,0,0
49992,1,1.427145709,65,3,0.210961737,2900,4,0,0,1,0
10300,1,0.754439125,40,2,0.191532573,6400,10,4,0,1,1
145460,1,0.9999999,48,0,0.030780923,5262,1,3,0,0,0
69047,1,0.360215424,47,0,0.420969931,14000,14,0,3,0,2
103928,1,0.9999999,26,0,0.124114952,2400,1,0,0,0,0
3459,1,0.841158841,30,1,259,NA,3,1,0,0,1
57531,1,0.9999999,28,0,0.294035333,5716,5,1,1,0,0
5518,1,0.91692481,45,0,0.077991932,2230,4,0,0,0,2
101648,1,0.521113305,50,1,0.478695585,6500,11,1,2,0,3
33190,1,1.032350143,53,0,0.194497761,3125,12,0,0,0,2
47667,1,0.493050695,42,3,2059,NA,9,0,1,1,2
42240,1,0.646202106,52,1,4621,NA,11,6,1,0,0
2767,1,0.995002776,30,1,0.176955761,4000,3,10,0,0,0
75365,1,0.879424115,36,1,0.379405149,4000,3,1,1,1,1
82274,1,0.069055652,40,4,0.430856381,3000,14,0,1,0,0
33683,1,0.447340382,26,0,935,NA,9,0,0,0,0
32974,1,0.368159204,54,0,0.069860279,3506,4,0,0,0,0
112767,1,0.820388662,49,0,0.444985819,13750,14,0,2,0,2
128885,1,0.049164885,41,0,0.414623415,25000,11,0,3,0,1
42125,1,0.943201515,66,1,7181,NA,17,0,2,2,0
135205,1,0.9999999,71,2,2218,NA,7,3,1,0,0
126956,1,0.9,62,6,0.374443207,7183,9,0,1,0,0
72953,1,0.605477203,60,1,0.604984785,6900,7,1,2,2,1
137599,1,0.99570043,41,0,0.258908547,4012,4,0,1,0,0
88474,1,0.77216522,60,1,195,NA,3,1,0,0,0
73164,1,0.9999999,46,0,0.304213283,4200,7,0,1,1,1
40440,1,0.010364207,87,0,0.303748126,3334,9,0,2,0,0
16643,1,14.54091816,45,3,1.151864771,3726,11,0,2,7,3
136687,1,0.558583106,24,2,0.375960483,1821,5,0,0,2,0
80106,1,0.667915106,23,0,15,NA,2,0,0,0,0
103375,1,0.053130071,78,0,0.066343042,617,3,0,0,0,0
24476,1,0.352061708,49,1,0.937272727,3299,7,1,2,2,1
30145,1,0.275776498,62,0,0.181737392,4500,13,0,0,0,0
33203,1,0.671535643,54,0,0.653421442,11500,16,0,2,0,4
59578,1,0.9999999,26,0,0.236104029,1960,2,0,0,0,0
43325,1,0.788673071,51,0,0.633749098,9700,11,0,5,0,2
112448,1,1.093381324,47,2,1.444699403,2178,8,0,2,2,1
54587,1,0.137577601,43,1,11977,NA,8,0,5,0,0
90596,1,0.04169583,38,1,0.471473944,8500,7,1,4,0,0
20571,1,0.50509898,50,2,0.695345557,2835,5,1,2,1,0
66930,1,0.063049313,94,1,20809,0,13,1,0,1,0
122198,1,0.9999999,63,98,0,986,0,98,0,98,0
36881,1,0.968051597,56,1,1098,NA,3,1,1,0,NA
50570,1,0.174728159,46,0,98,NA,1,1,0,0,0
93731,1,0.9999999,47,0,0,3000,0,2,0,1,1
91060,1,0.578307584,62,2,0.755289788,3260,14,0,1,2,0
14213,1,0.805721002,31,0,0.95328,3124,9,0,1,0,0
2152,1,0.108532462,52,3,0.338559418,4400,13,1,1,0,1
35719,1,0.026524717,83,0,0.016183986,3521,7,0,0,0,0
149184,1,0.750960799,35,2,0.164488017,3671,2,0,0,0,2
131690,1,0.943813441,46,2,0.468424314,17750,19,0,2,1,1
106493,1,1.00259536,35,3,0.834675101,3477,9,2,2,0,2
29558,1,0.730882974,63,0,0.656276015,10810,15,0,2,0,0
27269,1,0.9999999,44,0,0.562771818,3448,1,1,1,0,0
139660,1,0.860416229,36,2,0.407269723,2420,9,0,1,2,1
7655,1,0.592001702,34,2,0.510686164,5333,6,1,1,0,0
87004,1,0.9999999,57,3,0.499349429,6916,4,1,1,0,0
107442,1,0.207983361,27,1,0.084158416,1615,3,1,0,0,0
111206,1,0.20842108,46,2,0.395489842,9400,12,0,3,0,1
24646,1,0.483711835,42,1,0.380871534,7067,7,0,2,0,1
96940,1,0.284788559,53,2,2895,NA,21,0,2,0,0
83804,1,0.652979264,33,5,0.624479334,3120,16,0,1,2,0
132358,1,0.342119615,26,0,0.776931861,2626,8,0,1,0,0
90306,1,0.886113886,49,2,1.636486486,1479,5,1,1,2,1
105652,1,0.9999999,31,0,101,NA,2,0,0,0,0
40340,1,1.527192009,46,1,0.020217729,4500,3,3,0,4,2
9363,1,0.644071186,49,1,0.926122108,3586,3,3,1,0,1
141636,1,0.999960452,50,0,4017,NA,3,0,2,0,0
44362,1,0.592385486,55,0,0.497557213,11666,6,1,2,0,4
130967,1,0,47,2,0.837223043,3384,4,1,1,1,3
75808,1,0.367621611,37,0,2530,NA,6,0,2,2,1
102407,1,1.005367252,45,2,0.576864324,7200,4,0,1,0,1
8812,1,0.820489156,26,0,0.475381155,4000,8,0,1,0,0
19213,1,0.441831099,73,1,10359,NA,20,0,1,0,0
6838,1,0.9999999,25,2,0.081643988,3600,1,0,0,0,1
18752,1,0.025491163,41,0,0.16765286,1520,7,0,0,0,0
25318,1,0.850829834,53,2,0.465010603,3300,12,0,1,2,0
20929,1,0.460321168,43,1,0.502492154,10833,15,0,4,0,3
22330,1,0.132347594,41,0,0.303194958,4600,7,0,0,0,1
144587,1,0.9999999,60,98,0,1375,0,98,0,98,0
125480,1,0.337831084,26,0,0.17553469,3833,7,0,0,0,0
135060,1,0.316001677,52,0,1.147690306,4610,7,0,2,0,0
27969,1,0.240006909,52,1,0.551741376,6000,21,1,1,0,0
107319,1,0.9999999,52,2,0.893759287,1345,2,1,1,3,1
135615,1,0.501424501,44,1,50,NA,1,0,0,0,0
149421,1,0.9999999,33,0,71,NA,1,2,0,1,NA
113401,1,0.043635826,55,6,0.041263622,8166,16,0,0,0,2
51431,1,0.573474592,58,0,0.645287865,14016,33,0,3,0,0
92696,1,0.9999999,44,0,0.05545943,10980,0,0,0,0,3
137371,1,0.9999999,28,0,427,NA,1,1,0,0,0
143650,1,0.72295082,47,3,0.136125654,5538,3,1,0,1,0
84478,1,0.605260787,59,7,1.040497009,4345,7,0,1,0,2
76733,1,0.854568914,37,1,0.431463181,6273,8,1,1,0,0
125144,1,0.214589891,75,0,657,NA,1,0,0,0,0
3052,1,0.123953206,54,2,0.96992596,13100,24,0,6,0,4
137454,1,0.926720168,52,0,0.553620384,6200,9,0,1,0,2
57111,1,0.441117764,54,0,1019,NA,3,0,0,0,0
35255,1,0.669972277,60,6,3343,NA,26,0,1,0,0
139357,1,0.9999999,40,0,23,NA,0,1,0,0,0
94214,1,0.9999999,31,1,0.25296349,4217,2,0,0,1,2
20227,1,0.365612688,62,0,0.260352213,2100,3,0,0,0,0
70551,1,0.515013189,42,0,3.407943732,2416,19,0,6,0,0
148696,1,0.969635253,31,0,0.676121832,4300,8,0,2,0,1
116459,1,0.223555071,37,1,0.060750333,5250,6,0,0,0,0
14451,1,0.157241055,43,0,0.417263789,6000,20,0,1,0,0
59155,1,0.980056664,47,0,5775,NA,18,0,3,0,1
112979,1,0.638766213,37,0,0.227444475,10850,12,0,2,0,3
93069,1,0.022947476,67,0,0.650050743,16750,12,0,5,0,0
129929,1,0.558888222,48,0,0.036940461,2300,2,0,0,0,1
3831,1,0.982502573,40,0,0.440711462,3541,6,0,1,0,0
46238,1,1.063291139,52,1,0.140563466,3300,4,1,0,2,3
32287,1,0.673251163,27,0,0.26785353,4942,9,0,1,0,0
60712,1,0.059385875,56,2,1.098887659,17170,17,0,9,0,2
135657,1,0.950683106,48,0,0.477848647,5800,7,0,2,0,2
97828,1,0.9999999,60,98,0,NA,0,98,0,98,0
54728,1,0.553228305,34,0,0.752618549,5250,10,0,3,0,0
65126,1,0.092838387,39,0,0.378180151,8725,11,0,3,0,1
111045,1,1.00551534,47,1,0.602601437,5150,6,0,1,0,2
111377,1,0.612351012,46,1,1.839616996,1670,8,0,3,0,2
95450,1,0.459109229,55,0,1293,NA,7,0,0,0,0
126322,1,0,51,2,0.619670939,11000,6,0,2,0,2
120597,1,0.9999999,38,0,53,NA,1,0,0,0,0
47219,1,0.738771769,33,0,5146,NA,10,0,2,0,0
18825,1,0.385843489,51,0,0.170408887,4230,9,0,1,0,0
47663,1,0.779026217,36,1,2.979502196,1365,7,1,0,2,1
37452,1,0.538753925,53,1,0.115509541,4925,5,4,0,1,5
56563,1,0.73985203,41,3,0.258381649,11900,7,3,1,2,0
25120,1,0.988429398,41,0,0.384559623,8276,8,0,2,0,3
100482,1,1.132116471,43,0,0.031643336,8500,5,0,0,0,2
33760,1,0.169393116,67,2,1.802146211,1490,13,0,2,0,0
127226,1,0.9999999,27,2,0.452031483,4700,9,0,0,0,0
84076,1,0.245751701,39,3,0.313985197,7700,12,0,3,0,0
85062,1,0.621792736,46,5,0.391497131,3833,6,2,2,0,2
62130,1,0.973781592,26,2,0.403438625,2500,6,2,0,0,0
5977,1,0.480311073,59,3,0.304925894,4587,17,0,1,0,0
74156,1,0.509993154,41,0,0.17378969,16565,8,0,0,0,2
114268,1,0.188929388,45,1,0.054856963,6361,12,1,0,0,2
63276,1,1.155649372,36,0,0.19524224,3446,2,3,0,1,2
6532,1,0.9999999,27,0,0.115830116,1553,1,0,0,0,1
43860,1,0.9999999,58,1,0.173798799,2663,2,0,0,0,1
140096,1,0.9999999,25,98,22,NA,0,98,0,98,0
11365,1,0.816593654,56,2,1.634355361,5250,17,0,1,0,0
44629,1,0.659767362,50,1,0.073704415,2604,6,3,0,2,4
19357,1,0.9999999,61,0,0.050619278,3713,2,0,0,0,0
48473,1,0.936812637,42,1,0.210382951,6240,5,1,0,0,4
63170,1,0.9999999,38,0,0,4791,0,0,0,0,1
145211,1,0.000140843,34,0,0.150713849,18000,14,1,1,0,3
147704,1,1.029980013,34,3,0.898946063,1612,4,0,2,0,2
19071,1,0.9999999,48,1,0.096814233,7250,2,3,0,0,2
139122,1,0.245455172,56,0,0.725298588,1841,10,0,1,0,0
36368,1,0.409644307,63,0,0.32230908,3325,6,0,0,0,0
81995,1,0.91538974,31,0,0.193083101,6100,4,1,0,1,2
130651,1,0.290059264,47,3,0.627312479,2972,8,3,1,1,3
86464,1,0.760609678,58,0,0.479721622,12500,12,0,1,0,0
1910,1,0.9999999,30,0,0,2900,3,0,0,0,1
70523,1,0.965654555,46,1,0.370822708,7450,10,1,1,1,2
103334,1,0.610310179,62,0,0.237689745,2700,7,17,0,0,0
10127,1,0.595152206,40,0,1501,NA,5,0,1,0,1
97580,1,1.024820542,36,0,0.549725275,3639,9,1,0,0,1
78876,1,0.528610354,33,1,0.20941487,4545,3,1,0,3,4
31971,1,1.025906147,72,0,3948,NA,8,2,3,1,0
98194,1,0.603239729,48,2,2316,NA,16,1,2,0,2
139965,1,0.123622157,52,0,0.242864054,6200,4,0,1,0,1
70514,1,0.941887107,37,1,854,NA,4,2,0,1,0
26555,1,1.473053892,42,0,0.174092589,4600,2,6,0,3,5
18318,1,0.9999999,31,1,994,NA,2,0,1,0,0
46049,1,0.9999999,43,3,0.146170766,5000,4,0,0,0,1
58891,1,0.407130067,50,1,0.454956618,10833,15,0,2,0,3
13803,1,0.386377607,39,0,1.289177706,4000,13,0,2,0,2
60405,1,0.9999999,61,0,0.218272702,3600,4,0,1,0,0
112508,1,0.952859014,53,2,0.508998,4500,26,0,1,2,2
75561,1,0.28247579,47,1,0.574285143,5000,10,0,1,0,0
49690,1,0.353458617,49,0,0.149391149,10100,5,2,1,0,0
19893,1,0.272762624,51,0,0.042381355,13000,7,0,0,0,0
30946,1,0.9999999,42,1,0.07571169,1650,8,0,0,0,3
113218,1,0.118794604,59,0,1.383004047,4200,24,0,5,0,0
119212,1,1.803986711,27,1,0.382340691,2400,2,4,0,0,3
97113,1,0.954447599,54,1,1.462021343,3185,13,1,2,0,0
42367,1,0.553047404,26,0,0.815884477,3600,9,0,1,0,0
82474,1,0.801149959,74,1,4493,NA,14,0,1,0,0
98557,1,0.82000786,30,3,0.345737295,3600,8,0,0,0,0
99576,1,1.084113633,34,0,0.146833954,5100,3,2,0,2,4
32281,1,0.9999999,53,0,173,NA,2,0,0,0,0
84077,1,0.9999999,25,98,35,NA,0,98,0,98,0
46828,1,0.231777981,61,0,0.408276286,13000,13,0,3,1,0
43568,1,0.828421293,42,2,0.428946382,5333,6,0,2,0,0
119253,1,0.9999999,48,0,0.164522059,2175,1,0,0,0,0
106032,1,0.793346774,46,2,0.509987934,7458,11,2,1,0,2
105085,1,0.164285161,54,3,0.546739055,14366,14,0,1,0,4
39341,1,0.500989899,47,2,2.485255031,7900,19,0,9,0,0
12572,1,0.183025254,32,2,1186,NA,9,0,0,2,0
15427,1,0.427512008,54,2,0.715883669,4916,12,0,1,0,0
116997,1,0.40515552,52,0,0.348275287,6000,7,0,2,1,0
98488,1,0.694250255,47,3,0.455402112,6154,23,0,1,1,1
31077,1,1.416131335,29,4,0.363754889,2300,7,0,0,3,0
14208,1,0.98349435,38,0,0.975806452,2975,9,0,1,0,0
102913,1,0.370196813,22,0,318,NA,5,0,0,0,NA
124703,1,0.9999999,33,0,453,NA,1,2,0,1,0
54449,1,0.718655264,46,1,0.412247813,5600,7,0,2,1,1
117395,1,0.9999999,27,2,0.002482416,2416,1,0,0,0,0
67080,1,1.025439128,54,6,0.223806752,3435,5,2,0,0,1
6494,1,0,47,0,0.131658114,5650,4,0,1,0,2
121613,1,0.181936428,37,0,0.326243069,11000,9,0,1,0,5
142256,1,0.186172745,59,0,0.5014995,3000,8,0,1,0,0
25338,1,0.269148669,43,1,0.075412519,7332,14,0,0,0,0
77393,1,1.149390661,39,0,0.556205803,4100,5,5,2,2,1
56982,1,0.9999999,24,1,302,NA,4,0,0,2,NA
46300,1,1.02533803,52,2,0.599549519,14650,11,0,3,0,0
17659,1,1.76247505,35,2,2323,NA,3,3,1,1,0
89752,1,0.9999999,45,0,0.436640733,9382,3,0,2,0,0
121891,1,0.409845765,55,1,0.606127316,5450,16,0,2,3,3
38775,1,0.002997643,53,2,0.41068744,7316,18,0,2,0,0
102941,1,1.034577513,34,0,0.402999423,5200,7,0,2,1,3
134118,1,1.34620506,74,1,0.124943208,2200,5,3,0,1,0
58528,1,0.9999999,51,0,2966,NA,5,0,2,0,0
98427,1,1.036414156,59,3,0.293066667,7499,4,0,1,0,0
33149,1,0.938658578,44,1,0.337143964,5160,5,1,2,0,0
34700,1,0.701880732,44,1,0.474180416,4666,8,1,1,0,2
26978,1,0.993742348,48,0,0.438124861,4500,9,2,0,0,1
119131,1,0.302100888,46,0,0.042679633,1850,6,0,0,0,0
89666,1,0.9999999,25,0,0.038431975,1300,6,0,0,0,0
26554,1,0.9999999,40,0,0.103157895,5224,1,5,0,0,1
34242,1,0.9999999,50,1,0.964087375,2700,2,1,1,1,5
23586,1,0.37692747,46,1,19,NA,3,0,0,0,0
36694,1,0.536846315,30,0,0.38277144,7800,12,0,0,0,2
93438,1,0.9999999,42,0,0.070619587,1500,3,0,0,0,0
124244,1,0.25109956,44,1,0.207404868,5833,5,1,1,0,0
44833,1,0.336968375,45,0,807,NA,8,1,0,0,5
57251,1,0.782599581,51,4,0.365302055,13043,21,0,1,1,4
84712,1,0.081279147,52,1,0.206448388,4000,8,0,1,0,3
78723,1,0.098925274,49,1,0.328870435,11800,15,0,2,0,0
26982,1,0.865476291,57,0,1.047032475,6250,28,0,1,0,0
3421,1,0.014245716,80,2,517,NA,9,2,0,0,NA
77215,1,1.123505976,40,1,0.72311952,4333,3,1,1,1,1
79487,1,0.262463259,53,1,0.438659359,4743,8,0,1,0,0
42766,1,1.123505976,53,1,0.205621302,6083,10,0,0,0,0
83657,1,0.9999999,29,1,534,NA,5,2,0,0,0
140842,1,0.429473354,43,0,0.484969407,3758,6,0,1,0,1
120192,1,0.707691903,59,2,1.089054793,7500,13,0,4,0,0
118769,1,0.936497387,63,0,0.886157448,3416,13,0,1,0,0
25887,1,0.753144286,35,0,0.464697739,6500,4,1,1,0,2
40489,1,0.890772307,40,1,1.102120536,3583,12,0,3,0,2
103172,1,0.765201481,43,0,0.553789731,3271,8,0,1,0,3
141952,1,1.039989192,55,6,435,NA,8,0,0,1,1
44271,1,0.88384755,45,0,28,NA,2,0,0,0,3
82187,1,0.570408455,49,0,596,NA,1,3,0,0,0
91529,1,1.112359551,44,7,0.305507675,12182,10,1,2,2,5
67811,1,0.5401505,30,0,0.143818496,5200,8,0,0,2,5
15969,1,0.904419116,42,0,0.145175439,2279,3,0,0,0,3
47861,1,0.9999999,62,0,797,NA,2,0,1,0,0
59853,1,0.9999999,55,0,0,1000,0,1,0,0,0
34345,1,1.44795539,27,1,954,NA,4,3,0,1,0
47541,1,0.9999999,52,0,1.216195373,3889,8,0,1,0,0
120625,1,0.941138526,28,0,0.308996089,2300,4,1,0,0,0
81590,1,0.645240878,27,0,0.169216785,6600,8,0,2,0,0
26094,1,0.075094358,48,1,0.096650558,6000,20,2,0,0,3
101933,1,0.641354589,54,4,0.587639574,3850,8,0,1,2,1
49600,1,0.68350984,52,0,0.792630677,3500,20,0,2,0,2
127573,1,0.007101896,82,0,52.5,1,9,0,0,0,0
25265,1,0.395973154,27,0,0.265306122,2400,4,0,0,0,0
29425,1,0.28915456,53,0,1.49190162,3333,14,0,2,0,2
33248,1,0.01385982,50,0,0.332205524,12708,12,0,2,0,3
143701,1,0.99575892,56,1,0.853945547,4333,24,0,1,0,0
54627,1,1.019993336,39,0,0.630441309,3330,9,0,0,0,2
66671,1,0.395377889,47,0,0.169519343,4264,10,0,1,0,1
56854,1,0.545636243,36,0,0.082096334,3300,2,1,0,2,0
5614,1,0.9999999,47,0,0.022325709,7300,2,1,0,0,1
15314,1,0.779295208,51,2,0.188103781,7245,7,1,0,1,3
48929,1,0.00887737,91,0,0.002687914,20833,4,1,0,0,0
10541,1,0.962788114,67,0,1.276836158,2300,9,0,1,2,0
9649,1,0.9999999,53,98,0,1900,0,98,0,98,0
56913,1,0.844165119,35,0,0.552274541,2505,4,1,0,0,2
3293,1,0.047060392,63,0,0.728098873,2750,4,0,1,0,0
136811,1,0.239286893,58,0,0.204698825,4000,9,0,1,0,1
97106,1,1.026486581,36,3,0.548890222,5000,9,0,2,0,0
143825,1,0.767854417,32,2,0.456411156,5700,8,3,0,0,2
87385,1,0.559053454,75,0,2.314423657,1656,17,0,2,1,0
98497,1,0.086243745,82,5,0.830458354,4057,27,0,1,0,0
68214,1,0.4546851,30,0,0.118981907,3260,5,4,0,1,1
149504,1,0.001739093,53,1,0.079968013,2500,10,0,0,0,3
21957,1,0.071847037,69,0,0.526968033,7100,24,0,2,0,0
59900,1,0.9999999,32,2,0.068069014,4230,2,2,0,0,3
123997,1,0.027270956,66,0,593,NA,3,0,1,0,0
33734,1,0.9999999,41,2,0.316318219,3682,4,2,0,1,2
85329,1,0.019507131,63,0,0.102975496,3427,6,0,0,1,0
59030,1,0.500304966,43,0,0.380252358,8162,12,0,1,0,2
72301,1,0.990574122,33,2,0.195837598,2930,6,0,0,0,4
95603,1,0.196894561,40,1,72,NA,2,0,0,0,0
22396,1,0.9999999,41,0,0,3645,0,0,0,0,1
129498,1,0.860174782,50,2,0.39433062,7125,8,13,3,0,1
44824,1,0.9999999,27,0,0,NA,0,0,0,0,0
4677,1,0.998996488,55,7,0.817712318,5227,14,1,2,1,0
102839,1,0.502095833,68,0,0.387224829,2770,10,0,1,0,0
125450,1,0.483033932,58,0,0.019380821,3972,3,2,0,0,0
148119,1,0.9045677,49,2,2.158907165,3586,16,0,6,0,0
29336,1,0.80058651,31,0,0.397911833,6033,11,0,1,0,0
86170,1,0.876448126,26,6,0.293794995,2916,9,0,0,0,1
115816,1,0.023746702,46,3,7.372483669,7500,7,1,2,1,0
74991,1,0.853305241,23,1,0.197125898,3200,5,1,0,1,0
37956,1,0.9999999,52,0,0.005759539,4166,0,1,0,0,0
46763,1,0.956043956,41,0,0.098730447,8821,7,0,0,2,3
130598,1,0.641769724,35,0,0.66012045,3818,13,0,2,0,2
95044,1,0.9999999,40,2,0.460507898,5000,7,1,1,1,0
133735,1,0.440207972,30,0,0.12571857,4000,5,0,0,0,0
132139,1,0.9999999,27,0,0.470725995,1280,3,2,0,1,0
148968,1,0.519792083,37,2,858,NA,4,0,0,0,4
87493,1,1.126961484,46,1,0.224846894,8000,3,4,1,1,2
1980,1,0.909494725,23,0,0.149140344,2500,8,0,0,0,0
68678,1,0.050101279,57,0,388,NA,8,0,0,0,2
101280,1,0.819911869,55,1,0.736346516,2123,18,0,1,0,1
142789,1,0.9999999,71,2,0.138215446,4000,4,0,0,0,0
17959,1,0.194392606,41,0,0.471550802,9349,9,0,3,0,1
30234,1,0.9999999,49,0,1550,NA,2,1,1,0,0
9880,1,0.9999999,63,2,1031,0,7,2,2,0,0
90897,1,0.359657148,45,0,0.846314988,5250,9,0,2,0,0
97916,1,0.948704573,29,0,0.470790378,3200,8,0,1,0,0
18375,1,0.003510061,49,0,0.000174171,11482,2,0,0,0,0
137259,1,0.73414558,37,0,70,NA,1,0,0,0,0
118984,1,0.093456383,42,0,0.396356365,4500,6,0,1,0,1
10262,1,0.051134134,48,0,0.4029036,8609,13,0,1,0,4
75699,1,0.221186397,35,1,0.237351655,1600,7,0,0,0,0
67919,1,1.113592,41,3,0.699327395,5500,10,2,2,2,2
5584,1,0.317477953,45,2,0.069594035,7241,11,0,0,0,0
107436,1,0.9999999,51,0,0.095268542,6255,1,3,0,0,2
97199,1,0.2131854,60,0,0.386271871,5200,12,0,1,0,2
47654,1,0,57,0,0.431113777,5000,13,0,2,0,0
93349,1,0.410160911,39,0,0.550859885,7500,13,0,1,0,2
70627,1,0.537333041,54,0,0.048878027,4500,6,1,0,0,1
82308,1,0.898650939,61,0,0.821193945,3500,14,0,2,0,0
128117,1,0.860277886,30,0,1.437282902,2590,8,0,1,0,2
