,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
55648,0,0.0,43,0,0.289944241,5200.0,4,0,1,0,4.0
33868,0,0.257156689,46,0,0.247341151,11000.0,19,0,2,0,1.0
91694,0,0.943171068,46,0,0.626421697,8000.0,11,0,2,0,3.0
75282,0,0.147259112,40,0,0.525158281,3000.0,7,0,1,0,1.0
43376,0,0.677198894,33,0,0.208358328,5000.0,11,0,0,0,0.0
124355,0,0.157095284,82,1,0.138070792,3700.0,12,0,0,0,0.0
134805,0,0.019543678,73,0,0.006855184,3500.0,3,0,0,0,1.0
16541,0,0.982201187,44,0,0.387122575,5000.0,4,0,1,0,2.0
61531,0,0.078806834,52,0,0.245873403,20900.0,7,0,3,0,2.0
25424,0,0.038060543,54,0,0.297057983,3500.0,18,0,1,0,0.0
85737,0,0.0,58,0,2397.0,,7,0,1,0,
2462,0,0.097393507,59,1,2236.0,,6,0,3,1,2.0
5794,0,0.046016783,60,0,0.097461929,5909.0,7,0,1,0,0.0
139790,0,0.9999999,27,0,0.385620915,2600.0,4,0,0,0,1.0
105400,0,0.065514016,56,0,866.0,,5,0,1,0,0.0
119790,0,0.179993878,37,0,0.150141643,6000.0,9,0,0,1,2.0
66878,0,0.021528145,53,0,0.137805081,6022.0,3,0,1,0,1.0
84712,1,0.081279147,52,1,0.206448388,4000.0,8,0,1,0,3.0
127263,0,0.875105417,50,0,0.668909448,7133.0,5,0,2,0,2.0
138664,0,0.279558488,56,0,0.203618239,5416.0,18,0,0,0,0.0
129336,0,0.3399477,24,0,0.042280589,1560.0,4,0,0,0,0.0
48108,0,0.167131305,45,0,0.715497043,8962.0,21,0,2,0,2.0
35511,0,0.799800011,34,0,0.831433713,5000.0,5,0,1,0,1.0
63887,0,0.138927701,46,0,0.188986501,14000.0,9,0,2,0,2.0
94665,1,0.485038057,57,4,1807.0,,8,2,2,0,0.0
51236,0,0.068438888,68,0,0.091653028,2443.0,16,0,0,0,0.0
118986,0,0.67799509,43,0,0.228344439,3901.0,5,0,0,0,1.0
75450,0,0.015547384,66,1,2898.0,,6,0,2,0,0.0
96582,0,0.262274315,62,0,0.563700298,7393.0,10,0,2,0,0.0
38211,0,0.222793591,51,0,0.708822794,4000.0,19,0,1,0,2.0
2779,0,0.0,29,0,0.0,0.0,1,0,0,0,0.0
100713,1,0.9999999,25,98,0.0,,0,98,0,98,0.0
104894,0,0.238447116,35,0,0.235434156,7980.0,8,0,1,0,3.0
32733,0,0.675314502,74,0,0.849691718,6000.0,15,0,2,0,0.0
109795,0,0.155197225,43,1,0.706658668,5000.0,10,0,1,0,1.0
1528,0,0.457431884,42,1,0.700270556,8500.0,17,0,3,0,2.0
122747,0,0.014430014,59,0,0.194543482,6450.0,6,0,1,0,0.0
88098,1,0.078897861,48,3,1.152090428,13800.0,13,0,6,0,2.0
138750,0,0.924721809,64,0,0.307928913,2925.0,9,0,0,0,0.0
44335,0,0.229834332,46,0,0.378684545,8650.0,14,0,2,0,2.0
78902,0,0.387222947,72,0,0.630971993,1213.0,7,0,0,0,0.0
45760,1,0.138012154,39,1,0.352973417,3648.0,5,0,1,0,1.0
34205,0,0.082413011,41,0,0.38324934,12500.0,12,0,2,0,2.0
75567,0,0.024186744,87,0,0.00368,6249.0,7,0,0,0,0.0
108313,0,0.771030608,68,0,0.175410995,75000.0,15,0,2,0,2.0
34284,1,0.9999999,22,0,0.234853217,1600.0,1,0,0,0,0.0
11696,0,0.012981241,64,0,0.279533737,4460.0,8,0,1,0,0.0
21820,0,0.272906605,44,0,0.229060209,4500.0,5,0,0,0,1.0
117648,0,0.038778543,34,1,0.24687445,5678.0,8,0,2,0,0.0
116806,0,0.196108744,62,6,1.377732588,1966.0,14,0,2,1,0.0
55884,0,0.00068689,71,0,0.165223185,1500.0,12,0,0,0,0.0
112132,0,0.954124393,47,4,2366.0,,7,2,1,1,0.0
123604,0,0.430712637,59,0,0.562224302,7480.0,10,0,1,0,1.0
43392,0,0.033657051,55,0,0.254016369,6597.0,10,0,1,0,1.0
126495,0,0.028679989,46,0,0.007713184,7000.0,4,0,0,0,3.0
113945,0,0.146963902,78,0,0.31928012,6000.0,18,0,2,0,0.0
124671,0,0.143964118,68,0,0.163315187,9000.0,13,0,1,0,0.0
44531,0,0.026152464,40,0,0.494635799,3541.0,11,0,1,0,2.0
118944,0,0.91743498,57,0,1.228682171,2579.0,15,0,2,0,0.0
136559,0,1.10859427,33,0,0.077147016,2747.0,4,0,0,0,0.0
2275,0,0.691869991,50,0,1.082024842,4266.0,14,0,3,0,0.0
69790,0,0.186162767,33,0,0.228795201,6000.0,9,0,1,0,1.0
66028,0,0.001070027,34,2,0.432119554,4750.0,12,0,1,0,1.0
119011,0,0.078329534,58,0,1840.0,,7,0,1,0,0.0
5182,0,0.152620652,56,0,0.373563218,869.0,7,0,0,0,0.0
124972,0,0.020153071,63,0,0.129971745,4600.0,5,0,0,0,0.0
27177,0,0.616262482,24,0,142.0,,2,0,0,0,0.0
65954,0,0.201835114,57,0,0.477577564,7380.0,12,0,1,0,5.0
99285,0,0.461077844,23,0,6.0,0.0,1,0,0,0,0.0
28062,1,0.9999999,38,2,0.704863424,1500.0,3,0,0,0,3.0
141142,0,0.292774699,67,1,0.528127459,5083.0,8,0,3,0,2.0
29647,0,0.900309072,74,0,0.5193229,3130.0,7,0,1,0,0.0
139965,1,0.123622157,52,0,0.242864054,6200.0,4,0,1,0,1.0
81995,1,0.91538974,31,0,0.193083101,6100.0,4,1,0,1,2.0
28047,0,0.0,29,0,0.0,2900.0,4,0,0,0,0.0
114993,1,0.000699977,62,0,966.0,,4,0,1,0,0.0
70156,0,0.07074434,52,0,0.503091821,8570.0,26,0,1,0,1.0
68687,0,0.278300202,45,0,0.456894346,3908.0,7,0,1,0,1.0
88379,0,0.022493705,68,0,0.175724173,7801.0,14,0,1,0,0.0
119318,0,0.011029969,67,0,0.21670097,3400.0,2,0,1,0,0.0
122901,1,0.446449205,51,0,0.284867307,3541.0,6,1,1,0,1.0
58010,0,0.004549691,34,0,0.470951122,14750.0,15,0,3,0,3.0
84260,0,0.022565121,63,0,0.005999314,5833.0,5,0,0,0,1.0
136651,0,0.087997486,41,0,0.265838963,10953.0,8,0,3,0,3.0
18703,0,0.311084397,40,1,0.490695631,12520.0,15,0,4,0,0.0
48553,0,0.174728159,33,1,0.375939065,9583.0,13,0,2,0,2.0
91485,0,0.023625508,48,0,0.110521458,4333.0,4,0,0,0,0.0
125801,0,0.022931805,88,0,0.003332223,3000.0,3,0,0,0,0.0
12190,0,0.31240747,62,0,0.69950918,5500.0,10,0,1,0,0.0
145954,0,0.520300666,62,0,2578.0,,19,0,1,0,0.0
143193,0,0.089691753,51,0,0.007797761,7950.0,8,0,0,0,0.0
76936,0,0.232115345,64,0,1461.0,,10,0,2,0,1.0
6476,0,0.472508434,61,0,2730.0,,6,0,1,0,0.0
32366,0,0.167901003,42,0,161.0,,4,0,0,0,0.0
65249,0,0.10256331,74,0,0.364233681,7000.0,12,0,1,0,0.0
130524,1,0.12972788,47,0,0.435282141,6875.0,17,0,1,0,2.0
55150,0,0.051826424,33,0,0.259118451,8416.0,12,0,1,0,0.0
46508,0,0.027762552,60,0,0.159335158,14980.0,12,0,2,0,1.0
134492,0,0.122952281,36,0,0.452402816,9800.0,9,0,3,0,3.0
117960,0,0.00614878,49,0,0.098918999,6752.0,9,0,0,0,0.0
26320,0,0.277908311,44,1,999.0,,8,0,2,0,0.0
46288,0,0.394460942,28,0,0.106278123,4666.0,3,0,0,0,0.0
38442,0,0.295480053,32,0,0.502677165,3174.0,5,0,1,0,0.0
76222,0,0.02359941,72,0,1703.0,1.0,9,0,1,0,0.0
14735,0,0.074518847,43,1,1294.5,1.0,19,0,2,0,2.0
50425,0,0.230197843,53,0,0.322670932,2500.0,5,0,2,0,1.0
39048,0,0.0045907,43,0,0.202849644,2666.0,12,0,0,0,1.0
62756,0,0.9999999,51,0,0.148348962,22500.0,2,0,1,0,0.0
66986,0,0.11528876,50,0,0.617861379,5900.0,7,0,1,0,3.0
114656,0,0.579671811,59,0,0.820890791,6308.0,13,0,3,0,0.0
75493,0,0.385129028,40,0,1.121651786,2687.0,9,0,2,0,1.0
70402,0,0.001128996,47,0,0.321780858,3750.0,6,0,1,0,1.0
94516,0,0.110325065,41,0,2345.0,,8,0,1,0,0.0
104562,0,0.055820006,70,0,0.009172559,5232.0,4,0,0,0,0.0
128812,0,0.076758348,44,0,0.475628046,5333.0,13,0,2,0,0.0
31633,0,0.266146771,35,1,0.421906243,4500.0,7,0,1,1,0.0
137915,0,0.004548419,52,0,0.01141064,7010.0,6,0,0,0,0.0
13769,0,0.616883939,27,0,0.211148137,3300.0,3,0,0,0,0.0
89296,0,0.080843044,45,0,0.217781541,11809.0,6,0,1,0,0.0
80395,0,0.366174056,53,0,0.571214393,2000.0,8,0,1,0,4.0
120725,0,0.0,33,0,0.44836272,3969.0,4,0,1,0,1.0
77157,0,0.678147568,38,0,0.427524159,3000.0,4,0,0,0,0.0
28179,1,0.97872026,46,0,1.222168752,6233.0,7,1,2,1,1.0
4380,0,0.0,54,0,0.0,2916.0,6,0,0,0,0.0
70387,0,0.01435026,59,0,2079.0,,15,0,2,0,1.0
105118,0,0.48970132,47,0,0.250585089,5981.0,9,1,1,0,1.0
90622,0,0.121136963,29,0,0.26034793,1666.0,6,0,0,0,0.0
24040,0,0.099913732,33,0,0.233416651,5200.0,6,0,1,0,0.0
43412,0,0.008132791,57,1,0.111377724,5000.0,3,0,0,0,0.0
97049,0,0.054343359,51,0,0.548944338,2083.0,12,0,1,0,2.0
4870,0,0.031775635,43,0,0.314567029,3960.0,9,0,2,0,1.0
5867,0,0.015073151,89,0,0.356357928,4458.0,15,0,1,0,0.0
28898,0,0.186823379,44,0,0.397247383,8500.0,9,0,1,0,2.0
42522,1,0.895535253,32,1,0.908311911,3500.0,9,0,2,0,0.0
51415,0,0.30038269,52,0,0.483036472,7073.0,29,0,1,0,0.0
146387,0,0.026411207,59,1,0.430911342,10500.0,22,0,2,0,0.0
147019,0,0.351677581,45,0,0.209458267,17000.0,13,0,1,0,3.0
129698,0,0.071739798,50,0,0.140316417,28000.0,5,0,1,0,2.0
48168,0,0.314303048,39,0,1859.0,,13,0,0,0,0.0
29856,0,0.0,50,0,0.33680766,8250.0,11,0,2,0,0.0
71787,0,0.0010185,60,0,0.000302939,3300.0,8,0,0,0,0.0
62837,0,0.004385892,87,0,0.214348592,4543.0,17,0,1,0,0.0
35326,0,0.202052437,70,0,0.956668923,2953.0,12,0,1,0,1.0
96365,0,0.979898467,67,0,0.374350352,13083.0,9,0,2,0,1.0
42829,0,0.389300613,41,0,0.410359672,7200.0,11,0,2,0,3.0
61915,0,0.292141572,51,0,0.197372663,12407.0,5,0,2,0,2.0
79657,0,0.0,31,0,0.18647669,8000.0,10,0,1,0,0.0
27009,0,0.054443364,49,0,0.138377641,4400.0,11,0,1,0,3.0
43578,0,0.444061575,61,0,0.384935844,6000.0,13,0,2,0,0.0
112557,0,0.014031831,39,0,0.412397921,5387.0,8,0,2,0,1.0
103120,0,0.043948132,50,0,2133.0,,23,0,2,0,0.0
43816,0,0.546945305,76,0,0.281185389,1450.0,8,0,0,0,0.0
83549,0,0.85216044,49,0,0.154610027,14500.0,6,0,0,0,1.0
82577,0,0.727153841,67,0,1.303556658,2417.0,12,0,1,0,0.0
28520,0,0.699830017,47,0,0.37724982,4166.0,4,0,1,0,0.0
136950,0,0.004124943,63,0,0.166737079,7100.0,9,0,1,0,0.0
13518,0,0.17178718,42,0,3179.0,,5,0,1,0,0.0
78335,0,0.0,64,0,0.0,,2,0,0,0,
60363,0,0.027509081,33,0,0.631598652,2670.0,8,0,1,0,1.0
122320,0,0.02807998,48,0,0.094932191,1400.0,7,0,0,0,0.0
127319,0,0.9999999,49,0,0.138023837,2600.0,1,0,0,0,0.0
94489,0,0.074616239,47,0,0.116300535,10833.0,10,0,2,0,3.0
69854,0,0.025616775,64,0,3804.0,,7,0,1,0,0.0
111859,0,0.137619344,53,0,0.492512479,6610.0,4,0,2,0,2.0
44463,0,0.913214751,50,5,0.301553354,8883.0,14,0,0,0,1.0
3372,0,0.94740263,39,0,0.344794878,4216.0,5,0,1,0,0.0
58159,0,0.419187489,39,0,2.286948177,2083.0,14,1,2,0,2.0
23845,0,0.640607618,54,0,0.468939518,6100.0,7,0,2,0,1.0
112102,0,0.028568641,42,0,5843.0,,9,0,3,0,0.0
32900,0,0.46488796,39,0,0.685262947,5000.0,7,0,1,0,2.0
148492,0,0.070973216,51,0,0.136402226,10600.0,10,0,2,0,2.0
19776,0,0.043152309,54,0,0.323970548,3666.0,15,0,0,0,1.0
3151,0,0.024639786,56,0,0.267716535,8000.0,9,0,1,0,2.0
28267,0,0.233553289,39,0,0.016738403,2090.0,1,0,0,0,2.0
22691,0,0.429074007,33,0,0.382651492,3250.0,17,0,0,0,0.0
20309,0,0.000139528,47,0,0.167317398,10500.0,3,0,1,0,0.0
13211,0,0.027001223,37,0,2616.0,,13,0,2,0,0.0
86237,1,0.118807381,66,0,0.023320378,1800.0,7,0,0,0,0.0
84016,0,0.36094126,44,0,1.489404238,2500.0,4,0,1,0,2.0
144268,0,0.727993331,61,0,0.289542144,7687.0,10,0,0,0,0.0
57694,1,0.595777853,39,1,0.552093899,6900.0,12,1,2,0,1.0
104144,0,0.9999999,53,0,0.195508383,6500.0,2,0,0,0,3.0
73817,0,0.130756914,67,0,0.614478114,7127.0,20,0,4,0,0.0
62164,1,0.9999999,43,0,0.086774261,4770.0,1,0,0,0,1.0
126262,0,0.327528466,27,0,0.040856031,3083.0,7,0,0,0,0.0
50702,0,0.493402757,46,0,0.618578899,3250.0,4,0,1,0,3.0
88539,0,0.0,66,0,0.348101266,6635.0,8,0,1,0,0.0
126522,0,0.062446856,48,0,0.005999333,9000.0,6,0,0,0,0.0
24130,0,0.176273123,41,0,0.212188191,9500.0,2,0,1,0,0.0
23118,0,0.050773933,56,0,0.26544897,15000.0,9,0,3,0,2.0
141135,0,0.020435373,45,0,0.04689531,10000.0,4,0,1,0,2.0
86232,0,0.30556205,50,0,0.415627166,5771.0,15,0,2,0,0.0
68757,0,0.058764988,42,0,0.464818883,17750.0,21,0,2,0,0.0
28799,0,0.113006052,58,0,0.031221855,3330.0,5,0,0,0,0.0
92727,0,0.0,37,1,769.0,,18,1,0,0,0.0
11041,0,0.01589841,75,0,539.0,,5,0,1,0,0.0
108862,0,0.000555247,54,0,0.595540177,2600.0,5,0,1,0,1.0
5734,0,0.165188582,54,0,0.837085171,4308.0,8,0,2,0,0.0
136652,0,0.061255393,42,0,1.138157895,455.0,3,0,0,0,2.0
103045,0,0.120671189,42,0,0.564730219,5800.0,9,0,2,0,0.0
57845,0,0.9999999,80,1,6.0,,1,0,0,0,
54718,0,0.215068058,49,1,4185.0,,13,0,2,0,
58760,0,0.056457445,63,0,4880.0,,12,0,2,0,0.0
63451,0,0.66991626,54,1,0.38449869,7250.0,9,0,2,0,2.0
118560,0,0.0,67,1,0.0,4200.0,4,0,0,0,0.0
116820,0,0.000482021,81,0,0.169133748,11416.0,19,0,2,0,0.0
79918,0,0.111725885,70,0,50.0,,4,0,0,0,0.0
127280,0,0.075462938,52,0,0.526889865,6600.0,9,0,2,0,0.0
16085,0,0.282130262,47,2,0.077084583,3333.0,3,0,0,0,1.0
86660,0,0.039348122,66,0,0.011906138,8650.0,4,0,0,0,0.0
94868,0,0.072062192,50,0,3590.0,,11,0,3,0,
100847,0,0.0,57,0,0.145356662,7429.0,10,0,1,0,2.0
26832,1,0.644989717,33,2,0.208328432,8500.0,12,0,1,1,1.0
84632,0,0.805671661,45,0,0.553191489,3712.0,9,0,1,0,1.0
51751,0,0.008269868,39,0,0.811337732,3333.0,7,0,1,0,2.0
17659,1,1.76247505,35,2,2323.0,,3,3,1,1,0.0
129747,0,0.045907993,85,0,376.0,,7,0,0,0,0.0
140490,0,0.158089007,61,0,0.917011855,7000.0,23,0,1,0,0.0
147903,0,0.396500243,62,0,0.755401356,6340.0,11,0,2,0,0.0
62915,0,0.750439036,36,0,0.892375917,5862.0,7,0,2,0,2.0
22347,0,0.405199854,51,0,0.389178289,5950.0,11,0,1,0,0.0
17407,1,0.982017982,41,0,0.078975645,5583.0,3,1,0,0,3.0
67669,0,0.028105917,79,0,31.0,,4,0,0,0,0.0
114752,0,0.119841075,53,0,0.217450795,9500.0,6,0,1,0,0.0
102632,0,0.065236193,36,0,47.0,,3,0,0,0,0.0
103008,0,0.224038798,36,0,0.302011646,11333.0,8,0,4,0,3.0
41391,0,0.661135708,46,0,0.564065159,4112.0,8,0,2,0,1.0
124908,0,0.9999999,91,0,5.0,,5,0,0,0,0.0
91224,0,0.100528008,56,0,0.266814721,3151.0,8,0,0,0,0.0
125009,0,0.2987542,51,0,0.656467737,3300.0,16,0,2,0,1.0
64657,0,0.262818732,50,0,141.0,,2,0,0,0,0.0
136192,0,0.508777003,49,0,5566.0,,21,0,3,0,0.0
84885,0,0.178347423,58,0,0.211457708,3333.0,3,0,0,0,0.0
97967,0,0.0,93,1,0.0,,7,0,0,0,
115997,0,0.171437173,53,0,0.919191919,5840.0,9,0,3,0,0.0
120832,0,0.332232672,38,0,2146.5,1.0,11,0,2,0,2.0
20866,0,0.9999999,45,0,1.477184841,1292.0,3,0,1,0,2.0
132358,1,0.342119615,26,0,0.776931861,2626.0,8,0,1,0,0.0
9012,1,0.046273306,42,0,0.313894808,8916.0,5,1,2,0,1.0
135081,0,0.030025159,75,0,0.257915201,5400.0,11,0,2,0,0.0
139977,0,0.193706807,62,0,5841.0,,6,0,2,0,1.0
94130,0,0.314602099,37,0,0.196546239,4400.0,5,0,0,0,1.0
120368,0,0.441685653,51,0,0.086241102,8568.0,10,0,0,0,2.0
57749,0,0.903436552,36,0,0.461856325,6291.0,7,0,1,0,3.0
93955,0,0.048244203,40,0,0.354417671,3983.0,6,0,1,0,0.0
2956,0,0.056602196,46,0,4763.0,,9,0,1,0,0.0
43091,0,0.010267393,75,0,0.213551791,3600.0,6,0,1,0,0.0
72578,0,0.0,43,0,0.377931285,5500.0,4,0,1,0,4.0
122511,0,0.0,21,0,0.0,1.0,2,0,0,0,0.0
130043,0,0.017418345,61,0,0.07811069,7642.0,8,0,1,0,0.0
28586,0,0.431871892,56,0,0.435534264,4800.0,12,0,2,0,1.0
108699,0,0.961100972,37,0,0.353330257,6500.0,4,0,0,0,2.0
138943,0,0.011713082,72,0,0.040872445,16000.0,9,0,1,0,0.0
75214,0,0.459495282,62,0,0.306891092,12000.0,16,0,2,0,1.0
12172,0,0.820072388,59,0,2250.0,,7,0,1,0,
132294,0,0.001896443,36,0,0.49183553,5082.0,12,0,2,0,2.0
91966,0,0.012791107,47,0,0.246555862,11250.0,12,0,3,0,2.0
124735,0,0.068487001,33,0,0.015673981,3189.0,5,0,0,0,0.0
45749,0,0.0,46,0,0.0,0.0,1,0,0,0,0.0
112542,0,0.210108517,53,0,0.316653757,6454.0,8,0,1,0,1.0
79670,0,0.031702309,81,0,0.178098117,4300.0,9,0,1,0,0.0
84545,0,0.048356495,52,0,0.24887375,9100.0,7,0,1,0,1.0
137719,0,0.243506113,52,1,0.016259456,11500.0,4,0,0,0,1.0
18730,0,0.035192961,37,0,0.059555556,5624.0,4,0,0,0,1.0
81616,0,0.006414771,31,0,1998.0,,16,0,1,0,0.0
25806,0,0.838122139,41,0,0.527705061,4583.0,6,0,1,0,2.0
33442,0,0.013746435,52,0,0.046097788,11800.0,11,0,0,0,3.0
108257,0,0.112172289,40,0,549.0,,7,0,0,0,
103542,0,0.0,43,2,0.391465933,7264.0,12,0,2,2,2.0
52755,0,0.252925484,42,0,0.29138322,10583.0,12,0,2,0,4.0
29645,0,0.759323607,50,0,0.816436713,5000.0,11,0,1,0,3.0
123870,0,0.952698201,30,0,0.619504396,1250.0,2,0,0,0,0.0
132316,0,0.043279689,43,0,0.336400302,7933.0,9,0,1,0,0.0
69934,0,0.099559187,40,0,0.35895465,1300.0,6,0,1,0,0.0
144289,1,0.365661176,51,1,3374.0,,13,0,2,0,0.0
9085,0,0.9999999,60,0,0.470088319,6000.0,8,0,1,0,2.0
35891,0,0.356821589,38,0,0.009541118,2200.0,1,0,0,0,0.0
87388,0,0.001650325,34,0,0.0,3500.0,4,0,0,0,0.0
56843,0,0.010724942,73,0,5.0,,12,0,0,0,0.0
52563,0,0.025635846,42,0,2347.0,,6,0,1,0,0.0
149151,0,0.250534169,78,2,5261.0,,19,0,1,0,0.0
115299,1,0.9999999,33,1,0.266589729,1732.0,2,0,0,0,0.0
142389,0,0.058036229,57,0,44.0,,3,0,0,0,0.0
27030,0,0.054398446,61,0,0.005843682,9582.0,5,0,0,0,1.0
15006,0,0.610647144,45,0,0.38448237,13300.0,10,0,2,0,0.0
82439,0,0.019534793,32,0,0.393694311,7294.0,26,0,1,0,1.0
125499,0,0.908557293,59,0,0.9341741,3250.0,12,0,2,0,2.0
19764,0,0.0,65,0,0.120435618,3121.0,6,0,0,0,0.0
109251,0,0.00863211,60,0,0.002307337,6500.0,6,0,0,0,0.0
21107,0,0.039377048,37,0,2407.0,,5,0,2,0,0.0
10789,0,0.020758697,41,2,0.431448993,4616.0,16,0,1,1,2.0
30721,0,0.009050906,48,0,2153.0,,14,0,1,0,0.0
124019,0,0.017317919,69,0,0.288602533,4500.0,9,0,1,0,0.0
72599,0,0.001839269,68,0,0.003428327,4666.0,6,0,1,0,0.0
126712,0,0.383496898,46,0,0.248807286,6916.0,14,0,0,0,0.0
138206,0,0.025543281,70,0,0.006999125,8000.0,6,0,0,0,0.0
90398,0,0.248778321,24,0,0.160767846,3333.0,4,0,0,0,0.0
68233,0,0.306616671,62,2,0.340659341,2092.0,6,0,0,0,1.0
118931,0,0.9999999,35,0,1.590241035,1700.0,11,0,2,0,1.0
105526,0,0.009186926,73,0,0.00099975,4000.0,2,0,0,0,0.0
149710,0,0.342932853,42,0,0.363363664,10000.0,7,0,2,0,4.0
63324,0,0.121250595,34,0,0.603358657,2500.0,8,0,2,0,1.0
118473,0,0.914643414,58,0,0.347834205,5355.0,12,0,1,0,0.0
17165,0,0.071525791,61,0,76.0,,3,0,0,0,0.0
33641,0,0.697501909,65,0,0.38608913,2400.0,4,0,0,0,0.0
121801,0,0.059097978,24,0,0.641900122,820.0,4,0,0,0,0.0
127977,0,0.154381819,50,0,0.233801992,17069.0,15,0,2,0,2.0
70645,0,0.033076923,49,0,0.214034574,6825.0,12,0,1,0,0.0
78165,0,0.514842822,30,0,927.0,,18,0,0,0,0.0
112573,0,0.190640837,34,0,945.0,,8,0,0,0,2.0
94419,0,0.039646889,62,1,0.188449848,2960.0,14,0,0,0,0.0
105837,0,0.9999999,24,0,0.300416419,1680.0,3,0,0,0,0.0
130435,0,0.154880187,29,0,0.219587054,3583.0,8,0,0,0,0.0
41522,0,0.067348316,74,0,0.123812698,6000.0,14,0,0,0,1.0
46389,0,0.532470524,44,2,0.222864126,9000.0,18,0,0,0,3.0
118084,0,0.550778076,40,0,0.287658593,4334.0,9,0,0,0,1.0
98561,0,0.9999999,47,0,0.359528131,5509.0,5,0,2,0,3.0
77792,0,0.190540491,43,0,0.352903535,6250.0,6,0,1,0,1.0
133452,0,0.055337601,57,0,1443.0,,7,0,1,0,
11878,0,0.472402032,37,0,0.553201015,6700.0,11,0,1,0,0.0
92930,0,0.467354221,61,0,0.182792688,25000.0,8,0,1,0,0.0
70259,0,0.030210022,66,0,0.104854104,7333.0,15,0,1,0,1.0
81835,0,0.004416251,84,0,0.152188112,3061.0,11,0,1,0,0.0
121440,0,0.004947514,67,0,1190.0,,11,0,1,0,0.0
112512,0,0.008961651,72,0,0.012567325,2784.0,5,0,0,0,0.0
60371,0,0.00481456,74,0,0.001598721,1250.0,2,0,0,0,0.0
23690,0,0.082042696,50,0,0.52685422,4300.0,5,0,1,0,2.0
11023,0,0.0,66,0,0.0,,8,0,0,0,0.0
31614,0,0.088780995,43,0,0.274675046,7000.0,13,0,1,0,4.0
63074,0,0.486008996,45,0,4022.0,,9,0,2,0,0.0
79750,0,0.215079839,61,0,0.247278096,10837.0,10,0,1,0,0.0
12987,0,0.0,42,0,0.21909114,11816.0,5,0,1,0,1.0
62525,0,0.14579271,80,0,88.0,,3,0,0,0,0.0
149609,0,0.505557103,50,2,0.718066543,17191.0,23,0,7,0,2.0
94812,0,0.705951364,66,0,0.38611823,23800.0,35,0,2,0,0.0
84948,0,0.072849514,45,0,0.488589212,4819.0,7,0,1,0,3.0
97728,0,0.071603002,77,0,377.0,,10,0,0,0,0.0
35838,0,0.056692189,44,1,0.421852504,6250.0,14,0,1,0,2.0
62410,0,0.486508858,52,0,0.385911045,11398.0,19,0,1,0,0.0
144832,0,0.725929489,43,4,0.482025715,3810.0,9,0,1,0,0.0
142714,0,0.055770492,53,0,2.196274421,2200.0,13,0,2,0,0.0
133299,0,0.042088265,63,0,0.128682409,13000.0,5,0,1,0,0.0
14891,0,0.03447066,41,0,1841.0,,2,0,1,0,0.0
28040,0,0.02992382,59,0,0.171166258,11000.0,14,0,1,1,0.0
17802,0,0.057464758,32,0,0.355256991,6400.0,8,0,1,0,0.0
56438,0,0.307260348,56,0,0.446444194,8000.0,18,0,2,0,1.0
56666,0,0.51091606,43,0,1773.0,,5,0,1,0,3.0
26348,0,0.9999999,43,98,0.0,2000.0,0,98,0,98,1.0
88260,0,0.046952439,88,0,0.004995317,3202.0,6,0,0,0,0.0
78616,0,0.918260519,36,1,990.0,,8,0,0,1,0.0
43340,0,0.0,52,0,0.902809719,10000.0,13,0,3,0,0.0
92709,0,0.034218502,78,0,0.079801924,10500.0,13,0,1,0,0.0
70757,0,0.327483626,41,0,0.516496701,5000.0,10,0,1,0,2.0
77552,0,0.921038013,56,0,0.362340113,4768.0,8,0,2,0,1.0
93330,0,0.733315537,45,2,0.325765466,4800.0,7,1,0,0,0.0
107930,0,0.0,35,0,0.009137636,1750.0,6,0,0,0,0.0
90224,0,0.014084678,63,0,0.496441203,22900.0,22,0,8,0,0.0
36390,0,0.176460208,31,0,0.10471847,5700.0,8,0,0,0,0.0
9617,0,0.220397621,75,0,0.093776401,3550.0,8,0,0,0,0.0
90186,0,0.030987506,62,0,0.161211129,4887.0,7,0,2,0,3.0
132810,0,0.091881714,43,0,0.030561674,7263.0,9,0,0,0,0.0
109547,0,0.127879697,49,0,0.800374883,3200.0,6,0,1,0,0.0
106093,0,0.942375539,53,5,2.696651674,2000.0,7,0,2,0,0.0
35898,0,0.288832771,58,0,1.064695652,2874.0,9,0,4,0,0.0
36596,0,0.22576166,56,1,0.350464116,8833.0,27,0,2,1,1.0
13289,0,0.105585922,61,0,23.0,,3,0,0,0,0.0
9818,0,0.118149866,72,1,0.20294599,5498.0,7,0,2,0,2.0
7357,0,0.116076491,56,0,0.207765865,3450.0,5,0,0,0,0.0
124374,0,0.033137481,52,0,60.0,,8,0,0,0,0.0
124514,0,0.20953488,56,0,0.257074293,10000.0,12,0,2,0,1.0
61425,0,0.045611828,48,1,0.259032129,7500.0,18,0,2,0,2.0
56974,0,0.9999999,39,1,0.39731286,2083.0,7,0,0,0,0.0
32338,0,0.9999999,54,1,0.894440974,1600.0,2,0,1,1,2.0
39210,1,0.9999999,56,1,0.116289199,4591.0,3,0,0,0,0.0
11874,0,0.380132723,60,0,4269.0,,18,0,2,0,0.0
39838,0,0.509949435,49,0,0.256967879,8000.0,7,0,1,0,0.0
