"X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
94786,0,0.015291454,76,0,0.099024156,6250,4,0,1,0,1
59876,0,0.322258082,49,0,0.099005712,4726,6,0,0,0,0
95264,0,0.001995665,54,0,0.098991001,7333,8,0,0,0,0
71694,0,0.097154181,87,0,0.098987627,8000,8,0,0,0,0
52934,0,0.276685512,30,0,0.098987627,8000,8,0,0,0,0
107496,0,0.07065396,68,0,0.098985859,7000,9,0,0,0,0
19737,0,0.9500998,55,0,0.098971093,4081,2,3,0,0,0
65995,0,0.41826158,48,0,0.098958333,6527,7,0,0,0,2
13100,0,0.298189769,35,0,0.098952084,12500,10,0,0,0,0
9258,0,0.360690673,29,0,0.098950525,2000,5,0,0,0,0
19727,0,0.146937937,60,0,0.098938948,18000,4,0,1,0,0
588,0,0.9999999,49,1,0.098937721,4800,1,0,0,0,4
2677,1,0.9999999,24,0,0.098901099,1000,3,1,0,0,0
52751,0,0.658670665,36,0,0.098885464,4216,3,0,0,0,2
7667,0,0,61,0,0.098869265,10700,6,0,1,0,3
3408,0,0.017054866,80,0,0.098852604,10196,15,0,1,0,0
44483,0,0.034603873,63,0,0.098831702,9500,10,0,1,0,0
57640,0,0.363558997,37,0,0.098812231,3956,10,0,0,0,0
29488,0,0.396109798,34,0,0.098772913,6600,5,0,0,0,1
73349,0,0.085026911,46,0,0.09877226,9040,8,0,0,0,1
39957,0,0.368510334,41,0,0.098760496,2500,5,0,0,0,1
49171,0,0.9999999,25,0,0.098757952,3300,5,2,0,0,0
143121,1,0.950166113,49,0,0.098757952,3300,2,0,0,1,3
122101,0,0.9999999,72,0,0.0987525,10500,2,0,1,0,0
41193,0,0.050476156,31,0,0.098731574,5833,10,0,0,0,0
22687,0,0.082895122,62,0,0.098726752,15000,7,0,1,0,3
41500,0,0.028418438,30,0,0.098716683,7090,4,0,0,0,0
128512,0,0.738946093,38,1,0.098696978,3606,6,3,0,1,1
2749,0,0.056689342,35,0,0.098693759,6200,6,0,0,0,2
87136,0,0.05914592,41,0,0.098691163,12300,11,0,0,0,0
133176,0,0,71,0,0.098688482,7700,4,0,1,0,1
77545,0,0.576901945,47,0,0.098680517,7123,6,0,0,0,2
69659,0,0.859218892,28,0,0.098657962,2756,1,1,0,1,0
128050,0,0.085288077,49,0,0.098654709,5574,4,0,0,0,1
101587,0,0.008244009,50,0,0.098654324,11666,6,0,1,0,0
19306,0,0.120826652,42,0,0.098635559,9600,9,0,0,0,0
19642,0,0.009686895,51,0,0.098624524,3416,2,0,0,0,3
91055,0,0.003130037,48,0,0.098612673,5333,16,0,0,0,1
30743,0,0.116596064,79,0,0.098609444,14166,8,0,1,0,0
99847,0,0.9999999,34,0,0.098607242,3589,1,0,0,0,0
60197,0,0.017714917,50,0,0.098597417,7200,8,0,0,0,2
120829,0,0.532873356,68,0,0.098578492,3235,2,0,0,0,0
66627,0,0.111148142,46,0,0.098567405,8166,4,0,1,1,0
70297,0,0.051998126,66,0,0.098560165,5833,6,0,0,0,0
25932,0,0.771024147,28,4,0.098537683,4444,3,1,0,1,3
11838,0,0.986957939,28,0,0.098515031,2760,2,0,0,0,0
35472,0,0.570507801,28,0,0.098504093,3542,5,0,0,0,0
38987,0,0.045379265,38,0,0.098502496,6009,9,0,0,0,3
67954,0,0.387330346,80,1,0.098500203,7400,12,0,0,0,0
52070,0,0.380090498,76,1,0.098488121,4629,3,0,0,0,0
137853,0,0.9999999,35,0,0.098469177,2416,2,0,0,0,0
57098,1,0.147704591,25,2,0.098450775,2000,2,3,0,0,1
105051,0,0.251027357,54,1,0.098431921,6440,20,0,1,0,1
19225,0,0.013014227,66,0,0.098414512,7000,6,0,1,0,1
102511,0,0.009399373,60,0,0.098390161,10000,2,0,1,0,1
47357,0,0.243707734,51,0,0.098365832,38000,8,0,0,0,3
25383,1,0.9999999,35,0,0.098360656,2500,4,5,0,0,2
69619,0,0.036320361,88,0,0.098360656,2500,9,0,0,0,0
105723,0,0.9999999,31,1,0.098350825,3334,2,1,0,0,0
5390,0,0.795301175,27,0,0.098315127,5400,3,0,0,0,3
100347,0,0.026438942,39,0,0.098312851,4800,2,0,0,0,2
117261,0,0.094639056,26,0,0.098300566,3000,4,0,0,0,0
137052,1,0.793106252,35,1,0.098300566,3000,3,0,0,1,4
64572,0,0,44,0,0.098300131,13000,7,0,1,0,2
64666,0,0.391811135,51,0,0.098287484,10977,5,0,0,0,2
86428,0,0.9999999,28,0,0.098278734,1800,1,1,0,0,0
133389,0,0.197476972,35,0,0.098272138,8333,7,1,2,0,1
76910,0,0.474796164,33,0,0.098257641,3500,8,0,0,0,1
52073,0,0.005474119,76,0,0.098253566,7500,10,0,1,0,0
101738,0,0.029992107,24,0,0.098244429,2961,4,0,0,0,0
48179,0,0.400666543,33,0,0.098229832,6891,7,0,0,0,0
53782,0,0.619117451,52,1,0.098211194,8664,2,0,0,0,0
94802,0,0.019181871,81,0,0.09820641,3400,10,0,0,0,1
67802,0,0.157211873,37,0,0.098196751,5600,6,0,0,0,0
18946,0,0.179050973,52,0,0.098183882,1761,4,0,0,0,2
44930,0,0.975656211,41,0,0.098180364,5000,1,0,0,0,0
83138,0,0.013986171,56,0,0.098180184,4450,10,0,1,0,1
140602,0,0.004322145,71,0,0.098179222,2800,21,0,1,0,0
91710,0,0.780035478,46,0,0.098165472,8230,7,0,0,0,5
56953,0,0.044180415,31,0,0.098152075,3300,10,0,0,0,0
79431,0,0.182006205,59,0,0.098152075,3300,4,0,0,0,0
111439,0,0.033481966,27,0,0.098150782,2108,9,0,0,0,0
131612,0,0.25034993,29,0,0.098150308,6000,7,0,0,0,0
96971,0,0.007565543,53,0,0.098131163,14500,7,0,1,0,0
20074,0,0.008303083,83,0,0.098124383,5064,7,0,1,0,1
21112,0,0.453895579,45,0,0.098123654,3250,4,0,0,0,0
43955,0,0,25,0,0.098117995,4728,5,0,0,0,1
22428,0,0.031024849,59,0,0.098100039,2578,7,0,0,0,3
132586,0,0.149310188,75,0,0.098097503,3363,10,0,0,0,0
53087,0,0.263993714,36,2,0.098085897,10500,15,0,2,0,3
52552,0,0.138199633,45,0,0.098053295,12533,12,0,1,0,1
76262,0,0.282830207,26,0,0.098048702,6200,5,1,0,0,1
86980,0,0.9999999,41,0,0.098041939,7200,4,0,0,0,0
53079,0,0.29349362,44,0,0.098020078,7171,5,0,0,0,2
24365,0,0.010325862,57,0,0.098016719,6100,4,0,0,0,0
55213,0,0.004278373,58,0,0.098,4499,4,0,0,0,2
100468,0,0.006325111,56,0,0.097992916,6775,6,0,0,0,0
58409,0,0.050734989,60,0,0.097978227,4500,6,0,0,0,0
79442,0,0.012684179,30,0,0.097975506,4000,11,0,0,0,0
49049,0,1.105788423,29,2,0.097967344,3000,2,0,0,0,1
42671,0,0.00812774,71,0,0.0979565,18252,16,0,1,0,1
47138,0,0.060587882,25,0,0.097944825,5400,2,0,0,0,0
93981,0,0.9999999,25,0,0.097942172,3838,1,1,0,2,0
96869,0,0.885682575,41,3,0.097936863,4022,4,1,0,0,3
46066,0,0.9999999,48,0,0.097908931,5116,2,0,0,0,1
97183,0,0.182082633,42,0,0.097908508,12000,6,0,1,0,0
92476,0,0.9999999,50,0,0.097890615,15833,2,0,1,0,0
34164,0,0.058443361,77,0,0.09788287,7273,8,0,1,0,0
50363,0,0.06277548,78,1,0.097874529,5833,10,0,1,0,0
122310,0,0.049267336,35,0,0.097870569,43250,7,0,2,0,0
128313,0,0.114958622,56,0,0.097860143,15000,18,0,2,0,4
125189,0,0.071013703,36,0,0.097835498,1154,7,0,0,0,2
33959,0,0.011215913,87,0,0.097831212,4241,5,0,1,0,0
103319,0,0,74,0,0.097826087,1655,5,0,0,0,0
140769,0,0.57079093,25,1,0.09781703,6000,6,0,0,0,1
144560,0,0.142864992,69,0,0.097801047,4774,6,0,0,0,0
14097,0,0.420715857,50,0,0.097796883,3721,5,0,0,0,2
36575,1,1.090670171,43,0,0.097787436,5061,2,0,0,1,4
49535,0,0.9999999,72,0,0.09778086,4325,5,0,1,0,0
97151,0,0,63,0,0.097780444,5000,3,0,0,0,2
105056,0,0.826432509,47,0,0.097780444,3333,4,0,0,0,1
61948,0,0.61719535,30,0,0.097780444,5000,10,0,0,0,0
70510,0,0.001161597,63,0,0.097774347,7772,8,0,0,0,0
79861,0,0.46655607,59,2,0.097769029,10667,7,1,1,0,2
49744,0,0,58,0,0.097750296,7600,10,0,2,0,0
103729,0,0.065550794,62,0,0.097731239,4583,5,0,1,0,3
107529,0,0.024303578,73,0,0.097728727,6251,11,0,1,0,0
44980,0,0.042513071,89,0,0.097727273,439,5,0,0,0,0
13487,0,0.101900245,52,0,0.097717399,14500,6,0,1,0,2
95724,0,0.9999999,28,0,0.097686375,3500,1,0,0,0,0
84597,0,0.418158184,31,0,0.097679785,7800,7,0,0,0,2
9031,0,0.008112697,37,0,0.09767728,6500,3,0,0,0,0
97145,0,0.075414572,39,0,0.097674991,8128,4,0,0,0,1
27,0,0.052436094,58,0,0.097672186,8333,22,0,1,0,0
37532,0,0.153382031,47,0,0.097657929,9307,13,0,0,0,4
121048,0,0.048900071,45,0,0.097655529,5416,4,0,0,0,0
77389,0,0.819030162,25,0,0.0976388,4700,9,0,0,0,1
19690,1,0.9999999,25,0,0.097634122,3000,3,0,0,1,4
31316,0,0.351297405,25,0,0.097611324,3390,3,0,0,0,1
55905,0,0.149728227,61,1,0.097595811,4200,8,0,0,0,1
93240,0,0.012791406,37,0,0.097584386,6250,9,0,0,0,0
141148,1,0.9999999,26,0,0.097575666,6640,1,3,0,0,1
9689,0,0,62,0,0.097560976,2664,3,0,1,0,1
142176,0,0.15321068,40,0,0.097520888,7300,6,0,0,0,6
24089,0,0.11281133,32,0,0.097519247,3506,3,0,0,0,1
97722,0,0.986168972,30,0,0.097508459,3250,6,0,0,0,0
105501,0,0.35697586,63,0,0.097504502,3886,6,0,0,0,0
94517,0,0.44157098,49,0,0.097491596,11600,15,0,0,0,1
123416,0,0.029325925,53,0,0.097484768,6400,20,0,0,0,0
132548,0,0.076595994,47,0,0.097481254,5200,6,0,1,0,0
6552,0,0.847757783,34,0,0.097468771,6083,9,0,0,0,0
130164,0,0.683330953,26,1,0.097414655,7000,8,0,0,0,0
33217,0,0.20666223,67,0,0.097405606,8633,13,0,0,0,1
26870,0,0.9999999,71,0,0.097400743,3500,1,0,0,0,0
70317,0,0.001333259,60,0,0.097397001,5800,4,0,1,0,0
2166,0,0.072889584,57,0,0.097390494,8583,6,0,1,0,0
132138,0,0,67,0,0.097385373,7916,18,0,1,0,0
146217,0,0.029895716,60,0,0.097380524,5000,12,0,0,0,1
1824,0,0.013626303,76,0,0.09737293,3501,10,0,0,0,0
9942,0,0.055615575,35,0,0.097317114,6000,9,0,0,0,1
120822,0,0.006998668,75,0,0.097315436,1191,10,0,1,0,0
65366,0,0.015373791,59,0,0.097311709,4500,6,0,0,0,0
46925,0,0.018092752,62,1,0.0973009,3000,17,0,0,0,0
134031,0,0.08664451,48,0,0.097285068,4861,5,0,0,0,1
29399,0,0.102103795,63,0,0.097284151,7400,6,0,2,0,1
103768,0,0.011342695,59,0,0.097276527,14833,7,0,1,0,1
71741,0,0.154947462,77,0,0.097268488,1500,5,0,0,0,0
48033,0,0,75,0,0.097252921,9500,14,0,1,0,0
56215,1,0.931943854,57,1,0.097242686,4750,8,2,0,1,0
142017,0,0.048919314,76,0,0.097238896,4164,3,0,0,0,0
85053,0,0.006611661,46,0,0.097236651,4812,7,0,1,0,0
50806,0,0.005730549,33,0,0.097235836,5100,4,0,0,0,0
114879,0,0.070876046,50,0,0.097227969,2416,6,0,0,1,1
72964,0,0,62,0,0.097215813,6500,11,0,0,0,0
142587,0,0,55,1,0.097214161,3445,7,0,0,0,0
49141,0,0.004038018,45,0,0.097211421,9000,14,0,1,0,2
32447,0,0.544182327,28,0,0.097171661,3570,3,0,0,0,0
99481,0,0.9999999,46,0,0.097167585,5083,10,0,0,0,1
103615,0,0.896055379,39,0,0.097161136,2500,3,0,0,0,0
53730,0,0.183535884,69,0,0.097161136,2500,5,0,0,0,0
7440,0,0.049160175,46,0,0.09715857,12000,10,0,1,0,3
17207,0,0.011392143,64,0,0.097144382,3746,4,0,1,0,0
140910,1,0.999759326,25,1,0.097120271,7083,3,0,0,0,0
121392,0,0.011070699,70,2,0.097119733,4200,7,0,0,0,0
114447,0,0.032796215,45,0,0.09711511,3500,6,0,0,0,1
54959,0,0.085966355,61,0,0.097099622,7136,15,0,0,0,0
7588,0,0.087139665,50,0,0.097097814,2790,11,0,0,0,3
74226,0,0.035405284,46,0,0.097090291,10000,6,0,1,0,3
83134,0,0.084345005,56,0,0.097090291,10000,6,0,0,0,1
37028,0,0.183139966,64,0,0.097082083,7333,11,0,1,0,1
66402,0,0.092572686,64,0,0.097075244,12000,4,0,1,0,1
28502,0,0.9999999,54,1,0.097073259,5500,4,0,0,0,1
26690,0,0.014109451,78,0,0.097045148,6666,6,0,1,0,0
76974,0,0,28,0,0.097034116,5832,8,0,0,0,0
81384,0,0.580333626,53,0,0.096993033,5453,3,1,0,0,4
51495,0,0.345764417,31,0,0.096986145,7000,6,0,0,0,0
95741,0,0.275536421,31,0,0.096980604,5000,4,0,0,0,0
148249,0,0.009974751,81,0,0.096980604,5000,10,0,0,0,0
57086,0,0,37,0,0.096968735,6300,4,0,0,0,0
83558,0,0.029881623,65,0,0.096967677,3000,7,0,0,0,0
108506,0,0.122195112,37,0,0.096955007,6600,2,0,0,0,2
47949,0,0.072623934,54,0,0.096935933,3589,5,0,0,0,3
35951,0,0.193660211,39,0,0.096929773,8500,6,0,0,0,0
123102,0,0.333267678,35,0,0.096897515,6800,9,0,0,0,0
13261,0,0.157625109,54,0,0.096895579,3188,6,0,0,0,0
45723,0,0.81722437,44,0,0.096882069,10166,4,2,0,0,0
130390,0,0.100076917,61,0,0.09686019,3375,5,0,0,0,0
27149,0,0.744434075,29,0,0.096843308,7000,7,0,0,0,0
20676,0,0.346970458,39,0,0.096829477,2333,3,0,0,0,0
142729,0,0.049530031,51,0,0.09680823,3790,2,0,0,0,0
95551,0,0.181458989,56,0,0.096807463,21330,10,0,1,0,0
5786,0,0.002140774,75,0,0.096807415,7767,7,0,1,0,0
57189,0,0.065868263,29,2,0.096798698,9214,3,0,0,0,2
84088,0,0.17379131,40,0,0.096758587,6200,2,0,0,0,4
130664,0,0.305417525,62,1,0.09675116,2800,5,0,0,0,0
103995,1,1.002173441,25,2,0.096737908,8000,4,0,0,0,0
108362,0,0.002883871,56,0,0.096736254,3400,23,0,0,0,0
65038,1,0,33,1,0.096725819,4000,8,0,0,1,0
16201,0,0.092283078,37,0,0.096723706,9583,5,0,2,0,3
70121,0,0.03032926,37,0,0.096723706,9583,13,0,1,0,0
2352,0,0.996667111,36,0,0.096717468,3411,3,0,0,0,2
78877,0,0.029289262,64,0,0.096707464,5800,17,0,0,0,0
96662,0,0.494544587,62,2,0.096679122,19000,14,0,0,0,0
86404,0,0.067392963,43,0,0.096648129,6652,4,0,0,0,3
140083,0,0.119354076,74,1,0.096643656,4200,10,0,0,0,0
94777,0,0.577437919,52,1,0.096635323,8826,11,0,0,0,1
121932,1,0.125267035,72,0,0.096627756,3083,6,0,0,1,0
86307,0,0.093321802,63,0,0.096627579,11000,4,0,1,0,1
46237,0,0.704318937,41,0,0.096618357,6416,2,6,0,1,2
108854,0,0.051928543,46,0,0.09659724,11666,8,0,1,0,0
93174,0,0.9999999,27,0,0.096580684,3333,2,0,0,0,0
43562,0,0.11366638,35,0,0.096577431,2950,12,0,0,0,0
102403,0,0.9999999,52,0,0.096554783,6762,1,0,0,0,1
62750,0,0.298612818,81,0,0.096545173,20000,16,0,0,0,0
3212,0,0.112876573,31,0,0.096527904,5500,9,0,0,0,0
71989,0,0.602164432,76,0,0.096525097,36000,12,0,2,0,0
65369,0,1.027888446,44,1,0.096516459,3128,3,0,0,1,0
31457,0,0.000982024,82,1,0.096515025,9583,6,0,1,0,0
116028,0,0.052541649,48,1,0.096511628,6879,9,0,0,0,4
58014,0,0.012491923,64,0,0.096503257,5833,8,0,1,0,3
32562,0,0.02293741,54,0,0.096475508,20087,20,0,1,0,1
16521,0,0.135943203,75,0,0.096466094,2093,6,0,0,0,0
9758,0,0.966016992,52,2,0.096415671,3598,3,0,0,0,0
14825,0,0.9999999,68,0,0.096405618,4200,1,0,0,0,0
19701,0,0,40,0,0.096405618,4200,6,0,0,0,1
1851,0,0.9999999,32,0,0.096394145,2800,1,0,0,0,1
78202,0,0.9999999,53,0,0.096390361,10000,3,0,1,0,3
36610,0,0.088696944,52,0,0.096390361,10000,5,0,0,0,3
37725,0,0.701484501,60,0,0.096361569,10553,2,0,1,0,1
108365,0,0,98,0,0.096361455,2500,6,0,0,0,0
90782,1,0.508839354,52,0,0.096359743,1400,3,0,0,0,0
139872,0,0.909948434,32,1,0.096357616,6039,4,0,0,0,3
94759,0,0.031410366,65,0,0.096352432,12007,8,0,1,0,1
80084,0,0.996003996,24,0,0.096345515,300,1,0,0,0,0
107823,0,0.9999999,60,1,0.096317971,4100,1,0,0,0,0
4022,0,0.026827109,67,0,0.09631728,6000,18,0,1,0,1
20259,0,0.026663112,63,0,0.096306909,6281,6,0,0,0,0
81103,0,0.049596032,37,0,0.096306685,6416,4,0,0,0,0
71448,0,0.008523814,73,0,0.096301233,3000,28,0,0,0,0
20332,1,1.688622754,34,0,0.096298895,5700,2,3,0,1,1
70589,0,0.410714129,46,0,0.096295185,20000,9,0,0,0,3
15617,0,0,68,0,0.09629045,3800,5,0,1,0,0
19844,0,0.001450271,31,1,0.096283417,4600,6,0,0,0,0
28240,0,0.074461831,69,0,0.096280744,3333,11,0,0,0,0
108800,0,0,26,0,0.096265124,1900,3,0,0,0,0
103482,0,0.027151548,55,1,0.096263976,11000,17,0,1,0,0
68091,0,0.719076031,72,0,0.096261047,7354,8,0,0,0,0
138438,0,0.208546602,30,0,0.096236423,3958,9,0,0,0,0
79168,0,0,66,0,0.096225944,4000,4,0,1,0,1
114459,1,0.9999999,33,0,0.096219931,3200,2,1,0,1,4
19818,0,0.411165641,60,0,0.096204188,4583,7,0,0,0,0
123472,0,0.038168198,84,0,0.096200844,4500,5,0,0,0,1
101489,1,0.893900564,37,1,0.096197595,3076,4,1,0,0,0
149344,0,0.016842105,58,0,0.096195977,5020,9,0,0,0,0
133276,0,0.1497485,50,0,0.096181316,10500,5,0,1,0,2
61121,0,0.003083446,53,0,0.096175478,5333,12,0,0,0,5
111761,0,0,35,0,0.096165933,17500,3,0,1,0,0
42688,0,0.645351581,46,1,0.096161783,4845,10,4,0,1,2
21008,0,0.01639918,79,0,0.096147724,3140,3,0,1,0,0
118591,0,0.012466768,52,0,0.096096522,14089,7,0,1,0,3
25393,0,0.02498115,41,0,0.096095195,20000,12,0,2,0,1
4966,0,1.178928247,40,2,0.096074128,4100,5,0,0,1,2
55166,0,0.059427733,68,0,0.096063789,7900,14,0,1,0,0
146814,0,0.113461624,59,0,0.096060166,11700,4,0,1,0,2
70318,0,0.9999999,34,1,0.096055809,3726,4,2,0,0,0
53143,0,0.03412815,39,0,0.096040113,7777,11,0,0,0,3
20942,0,0.053716789,52,0,0.096036585,3935,5,0,1,0,3
21956,0,0.37672133,64,0,0.096029137,11256,4,0,1,0,2
21187,1,0.9999999,38,1,0.096028689,7528,2,1,1,0,4
106302,0,0.074893327,61,0,0.09602649,4831,6,0,0,0,0
71781,0,0.397773482,29,0,0.095996082,8166,5,0,0,0,0
67974,0,0.231262215,63,0,0.09599338,14500,6,0,0,0,0
28027,0,0,50,0,0.095992321,4166,4,0,0,0,0
144762,0,0.011732942,47,0,0.095988001,8000,8,0,0,0,0
66453,0,0.757353195,45,0,0.09598676,7250,5,0,0,0,0
25812,0,0.012665611,29,0,0.09598511,3760,3,0,0,0,0
122000,0,0.112228692,27,0,0.095984003,6000,3,0,0,0,1
129315,0,0.95330467,36,0,0.095980804,5000,3,0,0,0,1
70876,1,0.035042113,56,0,0.09597268,8491,18,0,0,0,0
2341,0,0.090761837,32,0,0.095968011,3000,8,0,0,0,0
93402,0,0.9999999,38,0,0.095954171,2792,1,0,0,0,2
5232,0,0.011212594,49,0,0.095942824,13851,14,0,0,0,2
116497,0,0.9999999,57,0,0.095936043,1500,3,1,0,0,2
120444,0,0.867109635,31,0,0.095931054,7077,4,1,0,0,0
114615,0,0.810203388,71,0,0.095891764,10125,4,0,0,0,0
147680,0,0.10236734,57,0,0.095879556,8833,6,0,1,0,1
25248,0,0.020020206,81,0,0.095878236,9000,11,0,1,0,1
55593,0,0.017119956,64,0,0.095854161,3400,7,0,1,0,0
44403,0,0.9999999,53,1,0.095825115,6083,1,2,0,0,0
92790,0,0.9999999,36,0,0.095824668,6250,3,0,0,0,4
100785,0,0.018098652,81,0,0.095803395,9602,7,0,0,0,0
102464,0,0.009331688,55,0,0.095798736,8068,15,0,1,0,0
127954,0,0,85,1,0.095791676,4300,11,0,0,0,0
85838,1,0.131346365,50,0,0.095759553,8583,3,0,0,3,2
13434,0,0.144233683,30,0,0.095756499,4500,5,0,0,0,1
105573,0,0,74,0,0.095743069,6600,8,0,1,0,0
132824,0,0.174224455,64,0,0.095741169,6057,7,0,0,0,1
20661,0,0.008952762,59,0,0.095734496,9400,11,0,1,0,0
49814,0,0.032315223,61,0,0.095726068,4000,4,0,0,0,0
62932,0,0.01164195,53,0,0.095708905,14867,6,0,1,0,2
109641,0,0.048843695,46,0,0.095698086,16666,12,0,2,0,2
35966,0,0.226954609,36,0,0.095697981,3416,2,0,0,0,0
35703,0,0.011129975,59,1,0.095659876,6773,3,3,0,1,1
50348,0,0.9999999,40,0,0.095646212,2916,1,0,0,0,0
43874,0,0,41,0,0.095642933,3763,4,0,0,0,2
93611,0,0.093720922,68,0,0.095609942,10500,7,0,0,0,0
30407,0,0.013058136,53,0,0.095592353,12500,7,0,0,0,1
82376,0,0.9999999,24,0,0.095591445,2290,1,0,0,0,0
50277,0,0.02650181,59,0,0.095588662,17250,10,0,1,0,1
146710,0,0.011950322,81,0,0.095588235,135,7,0,0,0,0
109013,0,0.020990939,58,0,0.095580884,5000,5,0,0,0,2
147384,0,0.029003874,69,0,0.095580884,5000,12,0,1,0,0
55595,0,0,40,0,0.095580884,5000,9,0,0,0,1
149862,0,0.089997,61,0,0.095542857,17499,3,0,1,0,0
143294,0,0.083739295,33,0,0.095523766,4333,7,0,0,0,0
126763,1,0.036257285,63,0,0.095515434,3433,8,0,0,0,0
31296,0,0.115992267,50,0,0.095474803,5833,7,0,1,0,0
72492,0,0.045082438,70,0,0.095460477,14560,5,0,1,0,0
74314,0,0.66474682,27,0,0.095444238,4850,7,0,0,0,0
15390,0,0.000358053,64,0,0.095437193,5500,8,0,1,0,0
91986,0,0.009256729,71,1,0.095436767,7669,13,0,1,0,0
89478,1,0.48757002,37,2,0.095425629,3300,8,1,0,0,0
135036,0,0.038480727,30,0,0.095396792,4800,12,0,0,0,0
31190,0,0.002039973,70,0,0.095393864,11310,9,0,1,0,0
58164,1,0.703697826,57,1,0.095380924,3333,3,0,0,0,0
148638,0,0.001144044,57,0,0.095380924,5000,9,0,0,0,0
72232,0,0.9999999,39,0,0.095377279,13000,8,0,0,0,0
114225,0,0.074923691,49,0,0.09536459,7528,4,0,0,0,0
67107,0,0.183079835,53,0,0.095347943,2600,11,0,0,0,0
141705,0,0.115031382,29,0,0.095347943,2600,12,0,0,0,0
107064,0,0.017367909,47,0,0.095337873,3817,14,0,0,0,0
10812,0,0.07477959,38,0,0.095322545,4510,6,0,0,0,0
149100,0,2.229007634,34,1,0.095301566,3000,2,15,0,0,0
135673,0,0.407706114,65,0,0.095255408,5500,4,0,0,0,0
67315,0,0.03256349,54,0,0.095231857,7633,4,0,1,0,0
127448,0,0.024378249,66,0,0.095219958,5250,15,0,0,0,0
78585,0,0.9999999,50,0,0.095215425,4200,1,1,0,0,1
54581,0,0.047164133,75,0,0.095215425,4200,7,0,0,0,0
34421,0,0.116322965,47,0,0.095191539,11250,4,0,1,0,0
86927,0,0.035649046,65,0,0.095188502,4800,6,0,0,0,1
112457,0,0.159073637,49,0,0.095187308,7500,11,0,0,0,0
88017,0,0.017931569,61,0,0.095180964,5000,13,0,0,0,0
64595,0,0.9999999,66,0,0.095178868,16883,5,0,1,0,0
68839,0,0.059200559,57,0,0.095161935,2500,7,0,0,0,0
4516,0,0.040117255,45,1,0.095159697,3036,7,0,0,0,3
78584,0,0.040865355,57,0,0.095144679,12233,14,0,1,0,0
81984,0,0.9999999,38,0,0.095141973,7430,2,0,1,0,6
102113,0,0.257690837,30,0,0.095140139,3888,5,0,0,0,1
36310,0,0,61,0,0.095133797,10500,11,0,2,0,0
112757,0,0.9999999,23,0,0.095113764,2680,3,0,0,0,0
120347,0,0.281750225,26,0,0.09510943,3700,6,0,0,0,3
15202,0,0.083283653,47,0,0.095097623,40000,16,0,2,0,3
65068,0,0.014873141,54,0,0.095093882,1650,3,0,0,0,2
100564,1,0.927253922,28,3,0.095057034,1840,6,0,0,0,0
80640,0,0.508652737,34,0,0.095050619,5333,9,0,0,0,1
118280,0,0.9999999,28,0,0.095024796,6250,5,0,0,0,1
19775,0,0.521601948,29,0,0.095017526,15975,10,0,0,0,0
100367,0,0.9999999,47,0,0.094991684,5410,3,0,1,2,1
68887,0,0.005587124,37,0,0.094984169,6000,9,0,0,0,3
61115,0,0,58,0,0.094976256,4000,5,0,0,0,2
124693,0,0.036235705,64,0,0.094955697,14332,5,0,1,0,0
70332,0,0.082939016,84,0,0.094928479,3844,11,0,0,0,0
53027,0,0.013180725,36,0,0.094908476,6500,7,0,0,0,0
103474,0,0.003233226,75,0,0.094885542,11750,6,0,1,0,1
17010,0,0.3734962,74,0,0.094877156,3825,2,0,0,0,0
86192,0,0,43,0,0.094873757,3920,6,0,1,0,0
146449,0,0,31,0,0.094867807,4500,10,0,0,0,0
26887,0,0.925858951,41,1,0.094864822,6250,3,0,0,0,2
112773,0,0.145985401,72,0,0.09484193,600,2,0,0,0,0
13772,1,0.916167665,28,1,0.094839078,5250,4,0,0,0,0
75429,0,0.210737923,51,0,0.094823416,6200,5,0,0,0,2
80065,0,0.41177591,41,1,0.094822735,7107,4,0,0,0,2
30044,0,0.011833932,73,0,0.094820018,3416,8,0,0,0,0
146862,0,0.281348051,43,0,0.094798553,8016,4,0,0,0,4
2726,0,0,30,0,0.094795539,2689,3,0,0,0,0
126532,0,0.207680229,34,0,0.094795072,7953,4,0,0,0,0
99767,0,0.040328417,72,0,0.094781044,10001,5,0,1,0,0
30352,0,0,46,0,0.094777922,5380,10,0,0,0,0
129137,0,0.029098545,48,0,0.094761382,14583,4,0,1,0,2
7506,0,0.001383604,35,0,0.094758065,7935,5,0,0,0,3
6503,0,0.017943805,62,0,0.094749093,14606,10,0,1,0,0
56235,0,0.072487691,54,1,0.094714949,18750,9,0,1,0,1
135717,0,0.12417172,65,0,0.094710053,5500,7,0,1,0,0
5233,0,0.307046197,28,0,0.094704847,6250,7,0,0,0,0
27207,0,0.9999999,34,2,0.094695918,3600,3,1,0,0,4
25978,0,0.180980604,57,0,0.094681582,16000,15,0,1,0,2
82319,0,0.055558039,46,0,0.094657637,13289,12,0,1,0,1
16221,0,0,59,1,0.094656958,9750,8,0,0,0,1
115906,0,0.017331023,31,0,0.094635122,3000,4,0,0,0,0
93364,0,0.067373316,59,0,0.094630461,9795,6,0,0,0,0
133225,0,0.463062396,26,1,0.094624246,3645,4,0,0,1,0
